user_id,status_id,created_at,text,source
262329352,1.25E+18,2020-04-19T10:10:59Z,"@boughsofmolly Getting a solicitor that cycles could help
Maybe @IBIKEDublin or @dublincycling could point you in the right direction?
https://t.co/eWHh238HIF",Twitter for Android
211309653,1.25E+18,2020-04-19T10:05:08Z,“There are thousands of people cycling on the quays and they need protection. They need to be safe. There are already more people cycling down the North Quays at rush hour than there are driving down it” - @__kbaker__ of @dublincycling #Allocate4Cycling https://t.co/ptbEgPmv7i,Twitter Web App
217792078,1.25E+18,2020-04-19T09:17:02Z,Let’s have a permanent Sunday lockdown with the same criteria as now for cars so that we can walk and cycle freely in the city. https://t.co/qxskoDBnaS,Twitter Web App
69125664,1.25E+18,2020-04-26T11:01:24Z,Michael Collins pictured here looking for an empty space at the 4th different Dublin Bike station he tried. - 1916 around 5pm https://t.co/1Lx8EnXGpB,Twitter for iPhone
1971268730,1.25E+18,2020-04-26T10:51:32Z,"How to exercise by bike, stay within #2kmfromhome, and pass a street only once 

It's a bit like Joycye's Ulysses challenge: 'Good puzzle would be cross Dublin without passing a pub' https://t.co/DibLfKJPFU",Twitter Web App
204261242,1.25E+18,2020-04-26T10:07:23Z,Car parking out. Wider pavements and emergency bike lanes in. Dublin https://t.co/0KTxqfLM68,Twitter for iPhone
204261242,1.25E+18,2020-04-24T07:24:47Z,"Cities creating Covid safe streets (reduced motor speeds, non through traffic, wider pavements, new bike lanes) include /2: Cleveland, Cologne, Dallas, Denver, Dublin, Glasgow, Kansas City, Manila, Mexico City, Milan, Montreal, Paris https://t.co/7XPSWiGC9a @DrTCombs",Twitter for iPhone
204261242,1.25E+18,2020-04-23T17:05:35Z,"Dublin: This is a) a pavement being widened b) a new bike lane c) car parking spaces removed = social distancing in the high street. If Dublin can do this, UK cities can do this https://t.co/R2lqD6KU0n",Twitter Web App
7.55E+17,1.25E+18,2020-04-26T10:05:39Z,@BenIrvineAuthor That reminds me of my student days in a London bedsit.  An Irish rocker/Hells Angel from Dublin lived in the attic. Often he'd strip down his greasy bike in the entrance hall. Occasionally he held poitin parties and got everyone (almost) blind drunk!,Twitter Web App
389740923,1.25E+18,2020-04-25T20:15:31Z,Belle making some guy bike us back to our hotel in a basket thing in Dublin will always make me laugh https://t.co/bPN6bhSVJ7,Twitter for Android
7.72E+17,1.25E+18,2020-04-25T00:29:04Z,"Has anyone been to Dublin, Ohio? Their network of bike paths looks like the best suburban bike infra I've seen in the US. Most of these green lines seem to be dedicated off-street paved paths. https://t.co/nhzawFLJJZ https://t.co/vKCvAwcRjW",Twitter for iPhone
7.72E+17,1.25E+18,2020-04-25T19:50:09Z,"I think bike-friendliness of larger cities has been well discussed and not sure if there are any surprises out there to be found with larger cities. But as with my tweets yesterday about Dublin, OH and Peachtree City, GA, I think there are some gems out there we don't know about.",Twitter for iPhone
1316924772,1.25E+18,2020-04-25T17:28:23Z,"Blood Bike Leinster completed 11 Country calls and 6 Dublin Calls for various hospitals and medical facilities 

Blood Bike Leinster operate 24hr every day of the year, not just at weekends.

#applegreen #easytrip #carolenash #CCHIreland #HSE #NAS #covid19 #medical #stayathome https://t.co/d38tNO3yw6",Twitter Web App
253279512,1.25E+18,2020-04-25T11:04:28Z,"@OConnorOisin @lawlessj @guardian Sure, but if you have a city with a high population density metro (or similar) will be the only way. One can still have bike parkings at the station, etc. By the way, I'm from Milan originally ... cycling there is only for the brave ... and I commute by bike in Dublin.",Twitter for Android
51076611,1.25E+18,2020-04-25T10:11:50Z,#Allocate4Cycling A nondescript monorail station in #Chiba has more bike parking than Connolly Station in Dublin https://t.co/JpM2ZSEvTT,Twitter Web App
949988772,1.25E+18,2020-04-25T09:11:14Z,@exactlymegs i wish we had more videos of us all exploring dublin w that bike we got,Twitter for iPhone
2973696227,1.25E+18,2020-04-24T21:08:01Z,@IBIKEDublin @dublincycling @cyclistie @SafeCyclingEire @PlasticPlanners @IrishCycle @DublinCommuters @JoannaDonnellyL @CorkCyclingCrew @GalwayCycling @SligoCycling Has I BIKE Dublin  been hacked by a crap photoshopper petrolhead?,Twitter Web App
209263449,1.25E+18,2020-04-24T20:27:56Z,"Delighted I got my bike fixed, tour de Dublin coming soon",Twitter for iPhone
8.27E+17,1.25E+18,2020-04-24T16:50:01Z,Big Shot Bikes Dublin Black Fixie Track Bike Single Speed or Fixed Gear https://t.co/dH9YKZJhBK https://t.co/0stEtYCoyH,WordPress.com
5962932,1.25E+18,2020-04-24T14:37:12Z,Update from Dublin City Council today: the Nassau Street contraflow bike lane work will begin next week. https://t.co/hHmaXZMufi,TweetDeck
631798352,1.25E+18,2020-04-24T11:12:20Z,"Anyone in need of 29"" bike tires, DM me. I'm in the coastal area of North Dublin. Ideally they'd be going to nurses etc, or anyone tbh. Please share in your circles @JoannaDonnellyL @AlanDub13 @SafeCyclingEire @bicycletting @CitizenW0lf . There is also a saddle bag up for grabs.",Twitter for Android
164641386,1.25E+18,2020-04-24T08:34:21Z,"Stolen Bike: A Giant - Escape has been reported as stolen from Dublin, D08 #bikestolen",Bike Status Updates
164641386,1.25E+18,2020-04-20T20:04:19Z,"Stolen Bike: A Carrera - Speed - Virtuoso has been reported as stolen from Dublin, D13 #bikestolen https://t.co/Zyee3wAdgU",Bike Status Updates
7.66E+17,1.25E+18,2020-04-23T23:55:44Z,@NewstalkFM Is this Sham for real . You Can't walk in Dublin 4 and Dublin 2 any more from the Legacy left by the Green Party s Incinerators . We are chocked to death . As an Asthmatic with COPD walking has become impossible. So ON YOU BIKE SIR .,Twitter Web App
1.22E+18,1.25E+18,2020-04-23T22:59:39Z,"@TeamTrump @realDonaldTrump @BlueAngels @AFThunderbirds Need a lot of things !! Beacuse the Dublin virus my surgery is not better!! Need a bike for my therapy ,need to swim , need a car,need another apt with better ambience
Fuckin Dominicans and Alliens from Colombia, Mexico and Argentina with puertorricans drug dealers!!",Twitter for iPhone
231503204,1.25E+18,2020-04-23T19:00:04Z,Is there any bike repair shops still open in Dublin? Driver cut across me and the front wheel is banjaxed. Preferably near D12 pls x,Twitter for iPhone
1431422208,1.25E+18,2020-04-23T18:53:38Z,@cyclistie I did my main shop by bike last weekend. I decided to combine it with my 2km limit exercise so went for a spin around the park first and got the groceries on my way home. Done deal!,Twitter for Android
3541138815,1.25E+18,2020-04-23T18:52:02Z,"⚠️ALERT STOLEN BICYCLE⚠️ gorgeous purple peugot electra bike was stolen from outside a house in Dublin 8 this share the word by retweeting in case anyone spots it around the city centre/Francis St/St Patrick’s cathedral area, tnx https://t.co/cx9h6z2TaK",Twitter for iPhone
168209639,1.25E+18,2020-04-23T16:11:21Z,@ErnestoVerda Almost all bike shops are still selling online and delivering. Whereabouts in Dublin are you?,Twitter for Android
168209639,1.25E+18,2020-04-22T23:42:37Z,"@BrooklynSpoke A chara, please delete Dublin from this thread. It's very out of place. There is very little actually being done. It's not even a patch on the pop up bike lanes you guys did back in March. https://t.co/EbT4FWQ3Fi",Twitter for Android
8.42E+17,1.25E+18,2020-04-23T14:55:24Z,Dublin needs to take the cance that lockdown offers and trial cycling areas and superblocks. And bicycle shops really should be open so people can buy a bike to cycle safely to work,TweetDeck
2291143963,1.25E+18,2020-04-23T11:09:48Z,@DubCityCouncil just a quick question about Dublin bikes. Does the council have any plans for enabling long term members a way to take a Bike from the various stations using the app to unlock the bike? it be a life saver when u forget the card home. Thanks,Twitter for Android
140569072,1.25E+18,2020-04-23T10:21:19Z,"@GoToIreland Dublin and Galway are probably my favourite cities to roam.

The last few trips have had me stay close to Rosslare Harbour before heading home. The area surrounding Rosslare is pretty good for a peaceful bike ride or walk",Twitter Web App
467495349,1.25E+18,2020-04-22T22:05:25Z,"Dublin turned out to be rather well suited for cycling. It took me 5 minutes to get used to left-hand traffic. The bad news is all bike shops are closed, so I'm stuck with shitty rental bikes.",Twitter for Android
1.23E+18,1.25E+18,2020-04-22T22:00:59Z,@ConnerHabib I’ll be your friend from two meters away! Join me as I do 2km laps around Dublin every evening on my bike taking it all in! It’s very therapeutic!,Twitter for iPhone
389083861,1.25E+18,2020-04-22T13:37:01Z,My gorgeous purple peugot electra bike was stolen from outside my house in Dublin 8 this morning. I realise it’s probably gone forever but thought I’d share the word in case anyone spots it around the city centre/Francis St/St Patrick’s cathedral area https://t.co/RKmijXSAw2,Twitter for iPhone
1.01E+18,1.25E+18,2020-04-22T13:24:32Z,"@haroldbarrett @CiaranCuffe @kenfoxe I never get how not having a metro in Dublin is used as argument against better pedestrian&amp; cycle facilities and Busconnects. Not having a Metro does not mean we should use cars (there is limited space for cars in the city!), but means we need facilities for bus, bike and walking",Twitter for iPhone
571735175,1.25E+18,2020-04-22T10:35:08Z,"@petercrouch @OfficialClancy Bizarrely, Dion Dublin was in my isolation dreams last night. He crashed into my bike and it smahsed into a thousand pieces (I wasn't riding). He was thankfully very apologetic.",Twitter Web App
70139390,1.25E+18,2020-04-22T06:59:12Z,"@K_J_Roberts Back when I lived in Dublin I used to hum Pokémon bike background music whenever I started a ride.

Too dangerous to cycle here in London 😬",Twitter for iPad
7.45E+17,1.25E+18,2020-04-21T19:58:16Z,"All @Deliveroo_IE drivers should have a car, moped or motor bike. These cycle bikes just don’t cut it when your starving. 

#Dublin #LockdownIreland",Twitter for iPad
49057486,1.25E+18,2020-04-21T15:33:12Z,"If I know anybody within a 2km radius who needs, or knows somebody within THEIR 2km radius who needs, a bike for a 3-5 year old and/or a bike for a 5-9 year old, we have a couple going wanting. #Dublin #exercise",Twitter Web Client
262790805,1.25E+18,2020-04-21T15:00:42Z,"@SKSuccessForAll Daily exercise smashed, Olivia Conway (Dublin) 10 mile bike ride https://t.co/QPkealdpI1",Twitter for Android
48774809,1.25E+18,2020-04-21T14:30:50Z,"@DublinCommuters The car days are gone...This is pointless as we are going into a deep recession, a lot of people won't be able afford the car and we signed upto the green deal with 12 other countries. So like Limerick, Dublin council won't be getting their for much longer... Bike garages there",Twitter for Android
90837028,1.25E+18,2020-04-21T13:15:25Z,Of course they can handle the extra traffic! Check out my average morning speed along the Dundrum Road pre-lock down. 6km/h. Top Gear here I come.... @dlrcc I'd cycle if it was safe to do so. Build proper cycle lanes-not like the one pictured on the #Clonskeagh Road #Dublin #bike https://t.co/G8Pf8CRHQp https://t.co/VOf5sfHSas,Twitter for Android
19397731,1.25E+18,2020-04-20T16:45:49Z,Paul has solved a few of my own bike dilemmas and is always a straight talker with his cycling wisdom!! Fair play on this one. Dublin bicycle shop owner offers free repairs to frontline hospital staff battling Covid-19 https://t.co/P91fvyLHQ0 via @IrishTimes,Twitter Web Client
46373233,1.25E+18,2020-04-20T15:08:29Z,If anyone needs free advice on choosing bikes and options let me know I can help. Our shop here in cork partners with the Dutch bike shop in Dublin and examples are cargo bikes for shopping and city deliveries. My self and my wife use one and its perfect.,Twitter Web App
1855754490,1.25E+18,2020-04-20T12:48:34Z,"Any hospital staff, care or emergency service workers in Dublin needing a bike repair or service- Uncle Paul’s yer man x  💛🚲 https://t.co/IRDk9p21kh",Twitter for iPhone
60725351,1.25E+18,2020-04-20T09:52:55Z,"Yet another indicator of the huge number of health care workers who travel by bike.
#IrelandvsCovid #SafeDistancing #cycling #allocate4cycling
 https://t.co/8KB1OLnmAh via @IrishTimes",Twitter Web Client
372612748,1.25E+18,2020-04-20T08:34:35Z,"Before normal life resumes (and traffic starts again🙄) wouldn't it be great if cycling infastructures were put down to make Dublin/Ireland bike friendly and safe for all. The demand is there - please supply it 🙏 #bike #cycling
@dublincycling @dlrcycling @DubCityCouncil @dlrcc",Twitter for Android
195684329,1.25E+18,2020-04-19T21:18:29Z,@DoaltydanDoalty Well Dublin is a much nicer place by bike these days,Twitter for iPhone
1.06E+18,1.25E+18,2020-04-19T21:02:28Z,"There is a wide range of public and private actors generating fine-scale data —weather, utility usage; pollution, flood monitoring, bikes in bike stands, waste management, emergency services—it’s a lot. Dublin, like many cities, has 8-9 control rooms (...) https://t.co/FPsv8G9hwx",Twitter for iPhone
14922651,1.25E+18,2020-04-19T18:51:05Z,@aob_oyle I think it's similar in general with cyclists. It's often new cyclists or Dublin bike people who break lights and ram through pedestrians giving the rest of us a bad name.,Twitter for Android
286368573,1.25E+18,2020-04-19T14:41:08Z,"@Micksimus @R_W_McCormack @ParkRoadDude @MalluskHarriers @nbharriers @stevekell41110 @BBCMarkSimpson @bennymcg @sophieraworth @tomwilliams1974 @MarkMcKinstry1 @Nell_McAndrew @fdgreb @whoisaaron @chrisspies96 @TheSteede @DickensonSR 1st race - Queens 5k
Favourite race - Christmas Cracker
Closest race - Mallusk 5 miler
Toughest - Dublin Rock and Roll HM (stinking hangover and gammy knee 😩)
Bucket list - Kona (after swim and bike)",Twitter for Android
20612105,1.25E+18,2020-04-19T11:08:24Z,"@MarkPaulTimes @visitwicklow I'm from Wicklow Town, but I'd be in Enniskerry regularly on the bike.",Twitter for Android
1.25E+18,1.25E+18,2020-04-18T18:16:16Z,"Arranged one drop of this actual FFP2 mask to a doctor’s home this evening

We are so low on PPE stock that one bike did a 350km round trip today for a pack of six masks into a Dublin nursing home 

Check your offices, workshops, your sheds, your garage... 

😷 https://t.co/3OlytLOc08",Twitter for iPhone
